Beaver Creek I-90 Mile Post 4	MN006	7.50	135.00	43.61	-96.38
I-90 Mile Post 35	MN007	5.28	105.00	43.64	-95.77
I-90 Mile Post 67	MN008	3.61	140.00	43.64	-95.12
Blue Earth I-90 Mile Post 119	MN009	1.94	110.00	43.66	-94.12
Dexter I-90 Mile Post 195	MN010	3.33	105.00	43.73	-92.68
Jct CR 7 I-90 Mile Post 226	MN011	3.33	150.00	43.96	-92.21
Ridgeway I-90 Mile Post 261	MN012	1.94	75.00	43.91	-91.54
Dilworth I-94 Mile Post 5	MN013	2.50	140.00	46.85	-96.67
Rothsay I-94 Mile Post 38	MN014	4.44	50.00	46.49	-96.29
Alexandria I-94 Mile Post 104	MN015	1.67	130.00	45.84	-95.37
Sauk Center I-94 Mile Post 128	MN016	2.50	70.00	45.71	-94.93
Clearwater I-94 Mile Post 180	MN017	0.83	195.00	45.39	-94.03
Shooks MN-1 Mile Post 34	MN018	1.11	75.00	47.87	-94.43
Emily MN-6 Mile Post 29	MN020	1.94	350.00	46.69	-93.95
Clara City MN-7 Mile Post 89	MN021	5.28	80.00	44.95	-95.41
Lester Prairie MN-7 Mile Post 161	MN022	2.50	120.00	44.91	-93.99
MN-7 Mile Post 11	MN024	2.50	115.00	48.57	-96.91
MN-11 Mile Post 62	MN025	2.50	155.00	48.82	-95.96
Brichdale MN-11 Mile Post 157	MN026	0.28	145.00	48.63	-94.07
Lake Benton US-14 Mile Post 7	MN028	6.39	100.00	44.27	-96.32
Byron US-14 Mile Post 200	MN029	6.11	85.00	44.02	-92.71
Hendricks MN-19 Mile Post 2	MN030	3.61	85.00	44.46	-96.44
Winthrop MN-19 Mile Post 108	MN032	3.33	60.00	44.54	-94.41
Hanley Falls MN-23 Mile Post 94	MN033	5.00	95.00	44.69	-95.61
Lastrup MN-25 Mile Post 140	MN035	1.11	60.00	46.14	-94.10
Graceville MN-28 Mile Post 19	MN036	2.50	0.00	45.56	-96.49
Langhei Township MN-29 Mile Post 46	MN037	3.89	0.00	45.49	-95.56
Dovray MN-30 Mile Post 49	MN038	4.17	75.00	44.06	-95.60
Caledonia MN-44 Mile Post 60	MN040	0.28	325.00	43.72	-91.44
Squaw Lake MN-46 Mile Post 25	MN041	0.56	130.00	47.60	-94.13
Cannon Falls US-52 Mile Post 90	MN042	3.89	165.00	44.41	-92.86
Georgeville MN-55 Mile Post 98	MN043	3.06	110.00	45.43	-94.93
Mahnomen US-59 Mile Post 296	MN044	2.50	175.00	47.27	-95.93
Madelia US-60 Mile Post 86	MN045	0.83	340.00	44.08	-94.37
Red Wing US-61 Mile Post 101	MN047	3.33	145.00	44.60	-92.70
Grand Portage MN-61 Mile Post 146	MN048	1.39	335.00	47.98	-89.68
Chamberlain MN-64 Mile Post 42	MN049	1.39	170.00	46.91	-94.72
Pliny MN-65 Mile Post 98	MN050	0.83	5.00	46.34	-93.26
Ball Bluff MN-65 Mile Post 145	MN051	1.39	75.00	46.98	-93.27
Effie MN-1 Mile Post 194	MN052	0.83	110.00	47.84	-93.49
Tenney US-75 Mile Post 188	MN054	2.50	120.00	46.04	-96.49
Ottertail MN-78 Mile Post 34	MN055	1.94	75.00	46.40	-95.60
Gatzke MN-89 Mile Post 96	MN056	1.67	115.00	48.44	-95.73
St. Vincent MN-171 Mile Post 2	MN057	4.44	145.00	48.97	-97.20
Anthony MN-200 Mile Post 9	MN058	2.78	165.00	47.30	-96.73
Mehurin US-212 Mile Post 1	MN059	3.33	100.00	44.94	-96.44
East Grand Forks US-2 Mile Post 8	MN060	4.17	145.00	47.87	-96.92
Lake Park US-10 Mile Post 32	MN062	3.61	100.00	46.88	-96.11
Verndale US-10 Mile Post 94	MN063	1.94	120.00	46.41	-95.05
Rice US-10 Mile Post 162	MN064	1.67	105.00	45.77	-94.23
Canton US-52 Mile Post 2	MN065	4.17	20.00	43.51	-91.88
Cotton US-53 Mile Post 41	MN066	0.56	110.00	47.21	-92.49
Brooks US-59 Mile Post 331	MN068	3.06	160.00	47.77	-96.00
Kellogg US-61 Mile Post 53	MN069	1.39	155.00	44.28	-91.99
MN-71 Mile Post 43	MN071	5.00	90.00	44.08	-95.12
Margie US-71 Mile Post 379	MN072	0.00	75.00	48.13	-93.88
Mankato US-169 Mile Post 52	MN073	0.00	285.00	44.15	-94.03
Belle Plaine US-169 Mile Post 86	MN075	2.50	340.00	44.57	-93.84
New Prague MN-19 Mile Post 149	MN079	2.78	355.00	44.54	-93.62
Newport, RI	NP018	1.20	206.00	41.51	-71.33
Conimicut Pt, RI	NP020	4.10	190.00	41.72	-71.34
Borden Flats, MA	NP022	3.40	221.00	41.71	-71.17
Prud Island, RI	NP023	1.10	217.00	41.63	-71.34
Quonset Pt, RI	NP024	2.00	237.00	41.58	-71.41
Tolchester, MD	NP003	1.80	98.00	39.21	-76.25
Solomons Island, MD	NP004	2.70	34.00	38.32	-76.45
Kiptopeke, VA	NP011	2.70	69.00	37.17	-75.99
Lewisetta, MD	NP002	3.60	74.00	38.00	-76.46
Sewells Pt, VA	NP010	3.50	118.00	36.95	-76.40
Chesapeake Bay Bridge, VA	NP008	7.90	75.00	36.97	-76.11
Money Pt, VA	NP013	0.10	66.00	36.78	-76.30
Old Port Tampa, FL	NP025	5.10	70.00	27.86	-82.55
St Petersburg, FL	NP026	4.60	92.00	27.76	-82.63
Port Manatee, FL	NP028	2.40	102.00	27.66	-82.60
Port Tampa, FL	NP029	3.60	75.00	27.92	-82.43
Galveston Pleasure Pier, TX	NP030	2.20	106.00	29.28	-94.78
Eagle Point	NP033	0.20	209.00	29.50	-94.92
Morgans Point	NP034	0.00	0.00	29.68	-94.98
Bayonne Bridge, NJ	NP015	0.00	0.00	40.64	-74.15
Sandy Hook, NJ	NP014	0.00	0.00	40.47	-74.00
Kings Point, NY	NP017	1.20	157.00	40.81	-74.01
Robins Reef, NJ	NP016	0.00	0.00	40.66	-74.07
NCAR Foothills Lab                    NCAR	NCARF	0.58	137.00	40.03	-105.24
Newport, RI	NP018	1.20	221.00	41.51	-71.33
Providence, RI	NP019	2.10	169.00	41.81	-71.40
Conimicut Pt, RI	NP020	4.20	190.00	41.72	-71.34
Borden Flats, MA	NP022	2.90	219.00	41.71	-71.17
Prud Island, RI	NP023	0.90	207.00	41.63	-71.34
Quonset Pt, RI	NP024	2.20	244.00	41.58	-71.41
Tolchester, MD	NP003	1.90	103.00	39.21	-76.25
Solomons Island, MD	NP004	2.50	39.00	38.32	-76.45
Kiptopeke, VA	NP011	3.10	69.00	37.17	-75.99
Lewisetta, MD	NP002	2.80	76.00	38.00	-76.46
Sewells Pt, VA	NP010	3.10	119.00	36.95	-76.40
Chesapeake Bay Bridge, VA	NP008	7.40	68.00	36.97	-76.11
Money Pt, VA	NP013	0.10	61.00	36.78	-76.30
Old Port Tampa, FL	NP025	4.00	73.00	27.86	-82.55
St Petersburg, FL	NP026	5.00	94.00	27.76	-82.63
Port Manatee, FL	NP028	2.60	102.00	27.66	-82.60
Port Tampa, FL	NP029	2.90	66.00	27.92	-82.43
Galveston Pleasure Pier, TX	NP030	0.70	93.00	29.28	-94.78
Eagle Point	NP033	0.00	0.00	29.50	-94.92
Morgans Point	NP034	0.00	0.00	29.68	-94.98
Bayonne Bridge, NJ	NP015	0.00	0.00	40.64	-74.15
Sandy Hook, NJ	NP014	0.00	0.00	40.47	-74.00
Kings Point, NY	NP017	1.30	156.00	40.81	-74.01
Robins Reef, NJ	NP016	0.00	0.00	40.66	-74.07
Twin Lakes I-35 Mile Post 1	MN001	2.78	100.00	43.51	-93.35
Little Chicago I-35 Mile Post 70	MN003	2.50	35.00	44.48	-93.29
Rush City I-35 Mile Post 157	MN004	0.83	195.00	45.64	-92.99
Beaver Creek I-90 Mile Post 4	MN006	7.78	130.00	43.61	-96.38
I-90 Mile Post 35	MN007	5.00	105.00	43.64	-95.77
I-90 Mile Post 67	MN008	4.17	135.00	43.64	-95.12
Blue Earth I-90 Mile Post 119	MN009	2.50	100.00	43.66	-94.12
Dexter I-90 Mile Post 195	MN010	2.50	90.00	43.73	-92.68
Jct CR 7 I-90 Mile Post 226	MN011	2.50	105.00	43.96	-92.21
Ridgeway I-90 Mile Post 261	MN012	1.67	65.00	43.91	-91.54
Dilworth I-94 Mile Post 5	MN013	2.50	120.00	46.85	-96.67
Rothsay I-94 Mile Post 38	MN014	3.61	60.00	46.49	-96.29
Alexandria I-94 Mile Post 104	MN015	2.78	75.00	45.84	-95.37
Sauk Center I-94 Mile Post 128	MN016	2.50	105.00	45.71	-94.93
Clearwater I-94 Mile Post 180	MN017	0.56	155.00	45.39	-94.03
Shooks MN-1 Mile Post 34	MN018	0.00	65.00	47.87	-94.43
Emily MN-6 Mile Post 29	MN020	0.00	135.00	46.69	-93.95
Clara City MN-7 Mile Post 89	MN021	5.28	80.00	44.95	-95.41
Lester Prairie MN-7 Mile Post 161	MN022	2.50	135.00	44.91	-93.99
MN-7 Mile Post 11	MN024	3.06	120.00	48.57	-96.91
MN-11 Mile Post 62	MN025	2.50	165.00	48.82	-95.96
Brichdale MN-11 Mile Post 157	MN026	1.11	155.00	48.63	-94.07
Lake Benton US-14 Mile Post 7	MN028	6.11	100.00	44.27	-96.32
Byron US-14 Mile Post 200	MN029	3.33	85.00	44.02	-92.71
Hendricks MN-19 Mile Post 2	MN030	3.06	105.00	44.46	-96.44
Winthrop MN-19 Mile Post 108	MN032	3.89	75.00	44.54	-94.41
Hanley Falls MN-23 Mile Post 94	MN033	5.28	95.00	44.69	-95.61
Lastrup MN-25 Mile Post 140	MN035	1.94	170.00	46.14	-94.10
Graceville MN-28 Mile Post 19	MN036	3.06	35.00	45.56	-96.49
Langhei Township MN-29 Mile Post 46	MN037	0.56	230.00	45.49	-95.56
Dovray MN-30 Mile Post 49	MN038	5.28	80.00	44.06	-95.60
Caledonia MN-44 Mile Post 60	MN040	0.28	10.00	43.72	-91.44
Squaw Lake MN-46 Mile Post 25	MN041	0.28	150.00	47.60	-94.13
Cannon Falls US-52 Mile Post 90	MN042	3.89	120.00	44.41	-92.86
Georgeville MN-55 Mile Post 98	MN043	2.78	100.00	45.43	-94.93
Mahnomen US-59 Mile Post 296	MN044	2.22	155.00	47.27	-95.93
Madelia US-60 Mile Post 86	MN045	1.94	320.00	44.08	-94.37
Red Wing US-61 Mile Post 101	MN047	3.33	130.00	44.60	-92.70
Grand Portage MN-61 Mile Post 146	MN048	1.11	325.00	47.98	-89.68
Chamberlain MN-64 Mile Post 42	MN049	0.28	140.00	46.91	-94.72
Pliny MN-65 Mile Post 98	MN050	0.83	35.00	46.34	-93.26
Ball Bluff MN-65 Mile Post 145	MN051	1.11	100.00	46.98	-93.27
Effie MN-1 Mile Post 194	MN052	0.83	120.00	47.84	-93.49
Tenney US-75 Mile Post 188	MN054	1.39	120.00	46.04	-96.49
Ottertail MN-78 Mile Post 34	MN055	1.39	45.00	46.40	-95.60
Gatzke MN-89 Mile Post 96	MN056	1.11	100.00	48.44	-95.73
St. Vincent MN-171 Mile Post 2	MN057	4.72	145.00	48.97	-97.20
Anthony MN-200 Mile Post 9	MN058	2.50	140.00	47.30	-96.73
Mehurin US-212 Mile Post 1	MN059	3.06	100.00	44.94	-96.44
Lake Park US-10 Mile Post 32	MN062	2.50	70.00	46.88	-96.11
Verndale US-10 Mile Post 94	MN063	3.06	45.00	46.41	-95.05
Rice US-10 Mile Post 162	MN064	1.11	25.00	45.77	-94.23
Canton US-52 Mile Post 2	MN065	3.89	35.00	43.51	-91.88
Cotton US-53 Mile Post 41	MN066	0.00	205.00	47.21	-92.49
Brooks US-59 Mile Post 331	MN068	2.50	155.00	47.77	-96.00
Kellogg US-61 Mile Post 53	MN069	1.39	160.00	44.28	-91.99
MN-71 Mile Post 43	MN071	5.28	90.00	44.08	-95.12
Margie US-71 Mile Post 379	MN072	0.00	20.00	48.13	-93.88
Mankato US-169 Mile Post 52	MN073	1.94	300.00	44.15	-94.03
Belle Plaine US-169 Mile Post 86	MN075	0.28	115.00	44.57	-93.84
Thompson Hill I-35 Mile Post 248	MN080	1.67	10.00	46.72	-92.25
I-35 and Garfield Avenue	MN082	0.56	20.00	46.77	-92.11
Lafayette Tunnel MN-61 Mile Post 32	MN083	0.00	35.00	47.09	-91.55
Twig MN-53 Mile Post 21	MN091	0.00	30.00	46.92	-92.41
BlueStar Systems       Milford      OH	H0344	0.00	240.00	39.19	-84.21
BoblandUSA             San Diego     CA	H0004	0.00	200.00	32.77	-117.05
BoltAssociates         Beltsville    MD	H0364	0.00	10.00	39.03	-76.91
Mac Weather            Charlottetown PE	H0010	0.89	290.00	46.30	-63.10
Crowley TX WX Page     Crowley       TX	H0012	0.00	120.00	32.58	-97.35
Cornelius     OR	H0024	1.79	360.00	45.34	-123.10
Dickinson     TX	H0025	0.00	90.00	29.44	-95.10
KALB Studios           Alexandria    LA	H0299	0.00	140.00	31.31	-92.44
Phoenix       AZ	H0322	0.89	50.00	33.57	-112.05
Rainbow City  AL	H0031	0.00	350.00	33.58	-86.05
Hendersonvill TN	H0032	0.00	40.00	36.15	-86.35
Williams Worship       Bellflower    CA	H0339	1.34	170.00	33.89	-118.13
Chula Vista   CA	H0252	0.00	120.00	32.64	-117.08
Cloverdale    CA	H0300	0.00	90.00	38.80	-122.99
Petroglyph Computing   Crestline     CA	H0223	0.00	90.00	34.24	-117.29
Rancho San Diego       El Cajon      CA	H0294	1.34	220.00	32.75	-116.93
Emerald Hills          Redwood City  CA	H0232	0.00	40.00	37.46	-122.27
Folsom        CA	H0346	2.68	170.00	38.67	-121.17
Coyote Weather         Fort Bragg    CA	H0153	1.34	360.00	39.44	-123.78
Springville Networks   Fortuna       CA	H0266	1.34	290.00	40.59	-124.15
Lake Forest   CA	H0238	0.00	130.00	33.49	-117.40
Lancaster     CA	H0158	2.68	210.00	34.69	-118.18
Audette Associates     Nevada City   CA	H0284	0.00	10.00	39.34	-121.08
Sacramento    CA	H0268	3.58	190.00	38.54	-121.37
San Luis Obis CA	H0164	1.34	110.00	35.26	-120.71
South Valley Internet  San Martin    CA	H0269	0.00	150.00	37.06	-121.61
Pickles Central        San Rafael    CA	H0259	0.00	10.00	37.98	-122.52
2ROOS                  South Lake Ta CA	H0324	0.00	240.00	38.94	-119.98
Tehachapi     CA	H0348	4.02	250.00	35.19	-118.60
Boulder       CO	H0349	0.00	250.00	40.09	-105.34
Cozmos Weather Watch   Pueblo        CO	H0305	1.34	240.00	38.30	-104.57
Pioneer Creek Ranch    Silverthorne  CO	H0209	4.47	170.00	39.72	-106.10
Monroe        CT	H0350	0.00	160.00	41.35	-73.18
Dunstable     MA	H0036	0.00	240.00	42.55	-71.76
Sebastopol    CA	H0040	0.00	240.00	38.37	-122.82
Boynton Beach FL	H0224	0.00	240.00	26.30	-80.03
Port St. John Weather  Cocoa         FL	H0351	0.00	80.00	28.48	-80.80
Margate       FL	H0270	0.00	240.00	26.13	-80.12
Santa Rosa Sound       Navarre       FL	H0240	0.00	300.00	30.40	-86.86
Orlando       FL	H0340	0.00	70.00	28.53	-81.20
Satellite Bea FL	H0312	0.89	30.00	28.18	-80.60
Memory Makers, Inc.    Sebastian     FL	H0315	0.00	90.00	27.80	-80.48
KD4K                   Cumming       GA	H0296	0.45	90.00	34.15	-84.11
Roswell       GA	H0234	0.00	70.00	34.01	-84.36
New Hampton   IA	H0183	2.68	30.00	43.08	-92.34
Van Meter     IA	H0195	0.00	150.00	41.32	-93.56
Northern Idaho Weather Coeur D' Alen ID	H0167	0.00	150.00	47.65	-116.88
Mdavbats Weather Page  Batavia       IL	H0211	0.00	260.00	41.85	-88.31
Crystal Lake  IL	H0261	0.89	280.00	42.21	-88.35
Summersweet Farm       Newark        IL	H0109	0.00	220.00	41.32	-88.34
KIMT Studios           Mason City    IA	H0286	2.68	80.00	43.15	-93.20
Georgetown    IN	H0271	0.00	80.00	38.30	-85.96
Olathe        KS	H0205	0.00	190.00	38.89	-94.75
Dun Muvn Farm          Elm Grove     LA	H0255	0.00	80.00	32.39	-93.57
Arlington Center       Arlington     MA	H0287	0.00	230.00	42.41	-71.15
Brockton      MA	H0212	0.00	170.00	42.06	-71.03
WoodvilleGr1           Hopkinton     MA	H0272	0.89	210.00	42.24	-71.58
Scituate      MA	H0306	2.68	240.00	42.20	-70.72
Uxbridge      MA	H0297	0.00	160.00	42.07	-71.63
California    MD	H0213	0.00	270.00	38.30	-76.51
Montgomery Vi MD	H0334	0.00	80.00	39.17	-77.21
Bloomington   MN	H0307	0.00	50.00	44.81	-93.31
Duluth        MN	H0327	0.89	90.00	46.78	-92.11
Minnesotaweathernet    Franklin      MN	H0273	1.79	290.00	44.47	-94.81
Monticello    MN	H0354	0.00	190.00	45.31	-93.79
Vadnais Heigh MN	H0216	0.00	360.00	45.09	-93.08
Gideon School District Gideon        MO	H0342	0.00	60.00	36.45	-89.92
WeatherSource          Shelby        NC	H0263	0.00	10.00	35.28	-81.68
MSFTRNCS Weather Web   Hooper        NE	H0335	2.24	160.00	41.68	-96.55
Lincon        NE	H0355	1.34	170.00	40.79	-96.63
Omaha         NE	H0241	0.00	170.00	41.12	-96.11
Sandown       NH	H0328	0.00	170.00	42.93	-71.19
White Mountain Meadows Ruidoso       NM	H0217	0.00	310.00	33.36	-105.65
Hempstead     NY	H0357	0.00	150.00	40.71	-73.64
New City      NY	H0308	0.00	260.00	41.17	-73.96
Rochester     NY	H0290	0.00	100.00	43.16	-77.56
Sloatsburg    NY	H0141	0.00	230.00	41.15	-74.20
Edmunds Weather        Smithtown     NY	H0304	0.00	350.00	40.84	-73.18
Vestal        NY	H0251	0.00	150.00	42.08	-76.02
Colerain Township      Cincinnati    OH	H0291	0.00	0.00	39.26	-84.58
Columbus      OH	H0309	0.00	160.00	40.01	-83.11
Hillsboro     OR	H0220	1.34	320.00	45.32	-122.58
Old Town               Sherwood      OR	H0159	0.89	200.00	45.35	-122.84
Turner        OR	H0227	0.89	160.00	44.75	-122.94
Malvern       PA	H0336	0.00	180.00	40.04	-75.51
Middletown    RI	H0337	0.89	200.00	41.55	-71.30
BosWeather             Greer         SC	H0313	0.00	340.00	34.87	-82.29
Williamston   SC	H0329	0.00	210.00	34.63	-82.51
Terricita Hills        Rapid City    SD	H0298	0.00	270.00	44.04	-103.23
Lebanon       TN	H0235	0.00	90.00	36.23	-86.38
Nashville     TN	H0292	0.00	40.00	36.08	-86.94
Austin        TX	H0318	0.00	140.00	30.21	-97.94
KC4WTI                 Irving        TX	H0202	0.00	140.00	32.93	-96.94
Corinth       TX	H0360	1.34	130.00	33.15	-97.06
Gift World             Dallas        TX	H0330	0.00	160.00	32.72	-96.85
Clear Lake City WX     Houston       TX	H0311	0.00	150.00	29.60	-95.11
Key Allegro            Rockport      TX	H0204	3.58	110.00	28.23	-96.94
TeleHobbies            Rockwall      TX	H0278	0.89	90.00	32.93	-96.46
Taylor        TX	H0280	0.00	150.00	30.58	-97.42
Salt Lake Cty UT	H0362	0.00	30.00	40.75	-111.87
Harrisonburg  VA	H0293	0.00	190.00	38.25	-78.53
New Canton    VA	H0231	0.00	70.00	37.65	-78.30
Darrington    WA	H0363	0.00	130.00	48.25	-121.61
Walnut Grove           Vancouver     WA	H0331	0.00	0.00	45.71	-122.62
Lorick Weather         Eau Claire    WI	H0282	0.00	170.00	44.79	-91.52
Lazy B Llama Ranch     Franktown     CO	H0048	1.34	180.00	39.75	-104.50
New Milford Weather    New Milford   CT	H0052	0.00	90.00	41.37	-73.23
WxOntario              Pembroke      ON	H0059	0.00	80.00	45.83	-77.15
Roseland      NJ	H0060	0.00	180.00	40.82	-74.30
Northeast Raleigh      Raleigh       NC	H0062	0.00	90.00	35.85	-78.17
St. Cloud     MN	H0068	0.45	60.00	45.56	-94.16
Chippewa Falls WX Svc  Chippewa Fall WI	H0069	1.34	180.00	44.54	-91.24
Thunder Ranch          Juniper Hills CA	H0072	4.02	180.00	34.50	-117.96
Coles Pond Weathercam  Walden        VT	H0080	0.00	220.00	44.50	-72.22
WBTW Studios           Florence      SC	H0083	0.00	150.00	33.69	-78.89
WDEF Studios           Chattanooga   TN	H0084	0.00	300.00	35.05	-85.31
Greenspire Assoc. WX Svc Hockessin   DE	H0085	0.00	130.00	39.80	-75.68
WIAT Studios           Birmingham    AL	H0086	1.34	80.00	33.52	-86.80
WJBF Studios           Augusta       GA	H0087	0.00	220.00	33.53	-82.24
WJHL Studios           Johnson City  TN	H0088	0.45	130.00	36.31	-82.35
WJTV Studios           Jackson       MS	H0089	0.00	170.00	32.30	-90.18
WMBB Studios           Panama City   FL	H0091	0.45	20.00	30.16	-85.66
Gorilla Weather        Winnipeg      MB	H0094	0.00	210.00	49.78	-97.20
WSAV Studios           Savannah      GA	H0095	0.00	80.00	32.08	-81.10
WXWP-NJ Lighthouse WX  West Paterson NJ	H0098	0.00	110.00	40.89	-74.21
Belle Glade                            FAWN	BLDF1	1.75	53.72	26.67	-80.63
Putnam Hall                            FAWN	PHAF1	0.31	19.38	29.70	-81.98
Citra                                  FAWN	TRAF1	1.56	13.59	29.41	-82.17
Alachua                                FAWN	ALHF1	1.98	65.32	29.80	-82.41
Hastings                               FAWN	STNF1	1.56	41.01	29.69	-81.44
Ocklawaha                              FAWN	CKHF1	1.86	77.80	29.02	-81.97
Pierson                                FAWN	EPRF1	0.58	57.60	29.22	-81.45
Tavares                                FAWN	VRSF1	2.96	74.30	28.79	-81.75
Umatilla                               FAWN	UMLF1	1.69	74.20	28.92	-81.63
Okahumpka                              FAWN	KHPF1	1.36	70.70	28.68	-81.89
Avalon                                 FAWN	VLNF1	0.54	30.12	28.47	-81.65
Brooksville                            FAWN	KSLF1	2.41	54.26	28.64	-82.29
Apopka                                 FAWN	POPF1	1.46	50.75	28.64	-81.55
Lake Alfred                            FAWN	KALF1	1.96	83.60	28.09	-81.72
Bradenton                              FAWN	DNTF1	3.98	83.50	27.45	-82.48
Ona                                    FAWN	NNAF1	1.83	72.60	27.40	-81.94
Fort Lauderdale                        FAWN	FDLF1	0.66	10.06	26.09	-80.24
Homestead                              FAWN	STDF1	0.87	71.90	25.51	-80.50
Immokalee                              FAWN	IMKF1	1.68	67.00	26.46	-81.44
Newport, RI	NP018	1.30	210.00	41.51	-71.33
Providence, RI	NP019	2.10	171.00	41.81	-71.40
Conimicut Pt, RI	NP020	4.10	191.00	41.72	-71.34
Borden Flats, MA	NP022	2.30	221.00	41.71	-71.17
Prud Island, RI	NP023	1.10	210.00	41.63	-71.34
Quonset Pt, RI	NP024	2.20	241.00	41.58	-71.41
Tolchester, MD	NP003	2.10	111.00	39.21	-76.25
Solomons Island, MD	NP004	2.40	48.00	38.32	-76.45
Lewisetta, MD	NP002	3.10	81.00	38.00	-76.46
Sewells Pt, VA	NP010	2.80	127.00	36.95	-76.40
Chesapeake Bay Bridge, VA	NP008	7.70	65.00	36.97	-76.11
Money Pt, VA	NP013	0.30	63.00	36.78	-76.30
Old Port Tampa, FL	NP025	4.90	72.00	27.86	-82.55
St Petersburg, FL	NP026	3.70	101.00	27.76	-82.63
Port Manatee, FL	NP028	3.70	100.00	27.66	-82.60
Port Tampa, FL	NP029	3.60	68.00	27.92	-82.43
Galveston Pleasure Pier, TX	NP030	1.50	113.00	29.28	-94.78
Eagle Point	NP033	0.10	307.00	29.50	-94.92
Morgans Point	NP034	0.00	0.00	29.68	-94.98
Bayonne Bridge, NJ	NP015	0.00	0.00	40.64	-74.15
Sandy Hook, NJ	NP014	0.00	0.00	40.47	-74.00
Kings Point, NY	NP017	1.50	162.00	40.81	-74.01
Robins Reef, NJ	NP016	0.00	0.00	40.66	-74.07
Blue_Mountain	BMTC2	4.02	359.00	39.87	-105.30
Quincy_Res	QURC2	4.16	152.00	39.64	-104.77
Diamond_Hill	DHPC2	2.37	163.00	39.75	-105.02
Elbert	EBBC2	6.26	231.00	39.24	-104.59
Brighton	BHNC2	3.04	197.00	39.99	-104.82
Squaw_Mountain	SQWC2	6.66	209.00	39.68	-105.50
Hiwan_G.C.	HGCC2	0.00	339.00	39.67	-105.35
Highlands_Ranch_WTP	HIGC2	1.74	169.00	39.56	-105.02
Salisbury_Park	SAPC2	4.20	225.00	39.50	-104.78
Castle_Rock	COKC2	3.00	186.00	39.38	-104.85
Ward_C-1	WRDC2	1.79	242.00	40.03	-105.54
Sugarloaf	SFSC2	1.70	231.00	40.02	-105.40
Louisville_Lake	LEWC2	3.17	169.00	39.99	-105.15
Cal-Wood_Ranch	CALC2	4.29	220.00	40.15	-105.39
Button_Rock	BTRC2	0.94	304.00	40.22	-105.37
Urban Farm at Stapleton	URBC2	4.92	166.00	39.77	-104.87
Twin Lakes I-35 Mile Post 1	MN001	3.06	85.00	43.51	-93.35
Little Chicago I-35 Mile Post 70	MN003	0.83	0.00	44.48	-93.29
Rush City I-35 Mile Post 157	MN004	0.83	190.00	45.64	-92.99
Beaver Creek I-90 Mile Post 4	MN006	7.78	125.00	43.61	-96.38
I-90 Mile Post 35	MN007	4.72	100.00	43.64	-95.77
I-90 Mile Post 67	MN008	4.17	135.00	43.64	-95.12
Blue Earth I-90 Mile Post 119	MN009	3.33	100.00	43.66	-94.12
Dexter I-90 Mile Post 195	MN010	4.44	85.00	43.73	-92.68
Jct CR 7 I-90 Mile Post 226	MN011	2.50	85.00	43.96	-92.21
Ridgeway I-90 Mile Post 261	MN012	1.94	105.00	43.91	-91.54
Dilworth I-94 Mile Post 5	MN013	4.17	120.00	46.85	-96.67
Rothsay I-94 Mile Post 38	MN014	4.44	85.00	46.49	-96.29
Alexandria I-94 Mile Post 104	MN015	2.22	130.00	45.84	-95.37
Sauk Center I-94 Mile Post 128	MN016	2.50	100.00	45.71	-94.93
Clearwater I-94 Mile Post 180	MN017	0.56	85.00	45.39	-94.03
Shooks MN-1 Mile Post 34	MN018	0.56	150.00	47.87	-94.43
Emily MN-6 Mile Post 29	MN020	1.39	140.00	46.69	-93.95
Clara City MN-7 Mile Post 89	MN021	4.17	65.00	44.95	-95.41
Lester Prairie MN-7 Mile Post 161	MN022	1.94	100.00	44.91	-93.99
MN-7 Mile Post 11	MN024	2.50	125.00	48.57	-96.91
MN-11 Mile Post 62	MN025	2.78	160.00	48.82	-95.96
Brichdale MN-11 Mile Post 157	MN026	1.11	165.00	48.63	-94.07
Lake Benton US-14 Mile Post 7	MN028	5.56	110.00	44.27	-96.32
Byron US-14 Mile Post 200	MN029	2.22	35.00	44.02	-92.71
Hendricks MN-19 Mile Post 2	MN030	5.28	105.00	44.46	-96.44
Winthrop MN-19 Mile Post 108	MN032	2.78	90.00	44.54	-94.41
Hanley Falls MN-23 Mile Post 94	MN033	5.56	90.00	44.69	-95.61
Lastrup MN-25 Mile Post 140	MN035	1.94	150.00	46.14	-94.10
Graceville MN-28 Mile Post 19	MN036	5.00	50.00	45.56	-96.49
Langhei Township MN-29 Mile Post 46	MN037	4.17	75.00	45.49	-95.56
Dovray MN-30 Mile Post 49	MN038	5.28	85.00	44.06	-95.60
Caledonia MN-44 Mile Post 60	MN040	0.83	90.00	43.72	-91.44
Squaw Lake MN-46 Mile Post 25	MN041	0.00	150.00	47.60	-94.13
Cannon Falls US-52 Mile Post 90	MN042	5.83	120.00	44.41	-92.86
Georgeville MN-55 Mile Post 98	MN043	2.22	95.00	45.43	-94.93
Mahnomen US-59 Mile Post 296	MN044	2.50	160.00	47.27	-95.93
Madelia US-60 Mile Post 86	MN045	2.50	350.00	44.08	-94.37
Red Wing US-61 Mile Post 101	MN047	3.33	130.00	44.60	-92.70
Grand Portage MN-61 Mile Post 146	MN048	1.11	350.00	47.98	-89.68
Chamberlain MN-64 Mile Post 42	MN049	0.56	45.00	46.91	-94.72
Pliny MN-65 Mile Post 98	MN050	0.83	20.00	46.34	-93.26
